0,0.01341,0.0555556,0.482759,0.482759
0.01341,0.0306513,0.0344828,0.488506,0.482759
0.103448,0.20751,0.326087,0.480843,0
0.482759,0.482759,0.480843,0,0
0,0,0,0.00575816,0
