1.10638,1,1.07547,0.830189,1.10638,1.08511,1,0.701754,0.980769,0.862745,0.759259,0.960784,1.15686,0.784314,0.941176,0.980769,0.957447,1.04255,0.957447,1.01887,0.727273,0.781818,0.803279,0.745455,0.673913,0.9,0.877551,0.877551,1.02273,1,0.711538,0.638298,0.978723,0.680851,0.611111,0.527273,0.618182,0.636364,0.765957,0.454545,0.711538,0.527273,0.472727,0.6875,0.2,0.583333,0.388889,0.185185,0.0185185,0,0.0208333,0,0.212766,0.192982,0.755556,0.142857,0.0612245,0,0,0.229167,0.901961,0,0.882353,0.0980392,0
0.980392,1.02,1.01961,0.735849,1.13462,1.15094,1.08511,0.957447,0.93617,0.914894,1.08511,0.737705,0.688525,0.942308,1.19149,1.20455,1.25,1.02273,1.18182,1.11364,0.840909,0.82,1.08511,1.21277,0.941176,0.647059,0.843137,1.13725,0.843137,0.647059,0.811321,0.652174,0.891304,1,0.902439,0.853659,0.702128,0.618182,0.693878,0.734694,0.55102,0.44898,0.510204,0.301887,0.48,0.490196,0.215686,0.3,0.04,0.1,0.02,0.891304,0.488372,0.215686,0.215686,0.0392157,0.716981,0.0188679,0.0377358,0,0.0327869,0.0888889,0.822222,1.2,0.0444444
0.933333,1.22222,1.09302,0.826923,1.06977,0.860465,0.980769,1.02083,1.02,0.7,1.14634,1.17073,1.13158,0.924528,1,1.06667,0.938776,1.12245,0.979592,0.741379,0.730769,1.08511,1.08511,0.77551,1.20513,0.836364,0.728814,0.781818,0.622642,0.660377,0.697674,0.74,0.727273,0.618182,0.954545,0.703704,0.681818,0.522727,0.528302,0.555556,0.539683,0.412698,0.333333,0.5,0.0634921,0.391304,0.431373,0.529412,0.457627,0.423729,0.0697674,0.234043,0.148936,0.142857,0.469388,0.23913,0.529412,0.0980392,0.117647,0.196078,0.904762,0,0,0.416667,0.925926
0.875,1,0.87037,0.962963,0.87037,0.924528,1.0625,0.927273,0.945455,0.960784,0.964286,0.910714,0.827586,0.77551,1.09091,0.903846,0.959184,0.827586,1.10204,0.877551,0.959184,0.836735,1.1087,0.804348,0.82,0.827586,0.72549,0.788462,0.807692,0.884615,0.538462,0.727273,0.666667,0.863636,1,0.538462,0.5,0.526316,0.473684,0.607843,0.351852,0.488889,0.4,0.326923,0.480769,0.510204,0.833333,0.785714,0.543478,0.536585,0.317073,0.12069,0.310345,0.448276,0,0,0,1.25641,1.25641,1.28205,0.0714286,0.0338983,0.381818,0.0175439,0
0.982456,0.903846,1.13043,0.931034,0.672414,0.796875,1.05556,0.758621,0.97619,1.30952,1.05769,0.862069,1.02128,0.758621,0.956522,0.764706,0.882353,0.862745,0.803922,0.982143,0.785714,0.732143,0.833333,1.1,0.76,0.777778,0.913043,0.833333,0.716981,0.792453,0.8125,0.576271,0.875,0.666667,0.809524,0.641509,0.75,0.583333,0.6,0.54902,0.423077,0.461538,0.557692,0.425532,0.3,0.415094,0.169811,0.45098,0.607843,0.555556,0.111111,0.461538,0.153846,0.0384615,0,0.0192308,0,0.225,0.327586,0.189655,0.783333,0.55,0.888889,0.46,0.96
1.03704,1.07407,1.18182,1,0.932203,0.888889,0.918367,0.895833,0.916667,1,0.911111,0.844828,0.758621,1,0.821429,1.04255,0.890909,0.962264,0.87234,0.93617,0.893617,0.893617,0.914894,0.638298,0.98,0.98,1.24324,1.02703,1.43243,0.634615,0.918919,1.24324,1.08108,0.857143,0.738095,0.595745,0.765957,0.574468,0.733333,0.577778,0.630435,0.608696,0.782609,0.543478,0.565217,0.206897,0.42,0.388889,0.277778,0.0185185,0,0.542373,0.137931,0.5625,0.22,1.12245,0.790698,0.418605,0.255814,0.232558,0.0697674,0,0.55,0.363636,0.735849
0.977273,1.18182,0.977273,0.962264,0.853659,0.770492,1.14894,1,0.957447,1.09615,0.923077,1,0.977273,0.793103,0.758621,0.703704,1.05769,1,0.884615,0.730769,1.31579,1.05263,0.745763,1,1.04255,0.741379,0.706897,0.788462,1.02174,0.807692,0.692308,0.884615,0.692308,0.93617,0.680851,0.608696,0.804348,0.934783,0.891304,0.5,0.630435,0.431373,0.627451,0.377778,0.133333,0.0666667,0.351852,0.34,0.333333,0.509804,0.686275,0.108696,0.23913,0.23913,0.563636,0.0576923,0,0,0.254237,0.930233,1.06383,0.470588,0.156863,1.01961,0
0.882353,0.957447,0.921569,0.84,1.08,1.12766,1.11364,0.886364,1.29545,0.960784,0.941176,0.847826,0.862069,0.775862,0.758621,0.914894,0.893617,1.23404,1.04255,1.05556,0.685185,0.622951,0.803279,0.672131,0.770492,1,0.824561,0.6875,0.666667,0.622951,0.895833,0.6875,0.583333,0.647059,0.770833,0.958333,0.916667,0.604167,0.645833,0.3125,0.541667,0.416667,0.6875,0.35,0.433333,0.615385,0.545455,0.413043,0.478261,0.521739,0.222222,0.314815,0.642857,0.0333333,0.0333333,0.107143,0.303571,0.0178571,0,0.0769231,0,0.735849,0,0,0.765957
0.578947,0.897959,0.918367,1.08511,0.957447,1.10638,0.941176,0.921569,1.2,0.877551,1.02041,0.959184,1.51429,1.4,0.924528,0.886792,0.867925,0.884615,0.846154,0.980769,0.846154,0.615385,0.711538,0.961538,0.888889,0.833333,0.740741,0.814815,0.769231,0.846154,0.576923,0.576923,0.788462,0.765957,0.595745,0.851064,0.529412,0.543478,0.521739,0.62,0.385965,0.561404,0.438596,0.403509,0.2,0.625,0.254545,0.145455,0.490909,0.387755,0.321429,0.142857,0.535714,0.116279,0.659574,1.10638,0.87234,0.857143,0.163265,0.0545455,0.618182,0.0181818,0.0909091,0,0
0.979592,1.12245,1.04255,0.929825,0.842105,0.942308,1,0.964286,0.803571,0.767857,1,1.12766,0.955556,0.877551,0.94,0.977778,0.839286,0.767857,0.933333,0.634615,0.846154,0.846154,0.807018,0.701754,0.796296,0.755102,0.685185,0.857143,0.836735,0.934783,0.673469,0.77551,0.54902,0.882353,0.796296,0.518519,0.425926,0.537037,0.612245,0.804878,0.466667,0.383333,0.433333,0.483333,0.3,0.0666667,0.15,0.0333333,0.348837,0.4375,0.395833,0.208333,0.589286,0.44,0.152542,0.576271,0.0508475,0.509804,0.745098,0.352941,0.244898,0.367347,0.938776,0.384615,0
