0.92,0.75,0.596154,0.06,0.36
0.660377,0.603774,0.58,0.36,0.538462
0.62,0.423077,0.44,0.25,0.351852
0.48,0.44,0.326923,0.4,0.615385
0.961538,0.980769,0.888889,1,1
