0.0408163,0.0204082,0,0.0625,0.255319
0.0416667,0.0638298,0.0204082,0.1875,0.25
0.037037,0.102041,0.104167,0.145833,0.530612
0.0625,0.145833,0.208333,0.166667,0.270833
0.479167,0.468085,0.468085,1,1
