0.00209205,0.0041841,0.0627615,0.529289,0.529289
0.0376569,0.0376569,0.0376569,0.529289,0.529289
0.0878661,0.109312,0.224696,0.529289,0
0.472803,0.470711,0.470711,0,0
0,0,0,0.983299,0
