0.0196078,0.0181818,0.235294,0.196078,0.581818
0.0392157,0.0392157,0.0392157,1.07843,0.686275
0.176471,0.0784314,0.313725,1.05882,1
0.803922,0.781818,0.581818,1.03922,0.763636
0.472727,0.509091,1,0.527273,1
