0.930233,0.66,0.4,0.08,0.46
0.76,0.76,0.48,0.173077,0.511628
0.42,0.56,0.44,0.333333,0.1
0.377778,0.32,0.4,0.311111,0.64
0.98,0.94,0.94,0.86,1
