0.0166667,0.0166667,0.0227273,0.0166667,0.0166667
0.0232558,0.0212766,0.0196078,0.0166667,0.0166667
0.0166667,0.0227273,0.0166667,0.0166667,0.0227273
0.0166667,0.0166667,0.0227273,0.0166667,0.0166667
0.0166667,0.0166667,0.0166667,0.0166667,0.0166667
