0.02,0.0625,0.0208333,0.14,0.5
0,0.0212766,0.08,0.16,0.520833
0.04,0.0625,0.1,0.208333,0.586957
0.2,0.14,0.1875,0.28,0.625
0.541667,0.541667,0.673913,0.26087,1
