0,0.0222222,0.102041,0.163265,0.4
0.0408163,0.0408163,0,0.22449,0.510204
0.0816327,0.0408163,0.122449,0.163265,0.530612
0.183673,0.244444,0.288889,0.22449,0.577778
0.422222,0.577778,0.6,0.622222,1
