0.06,0.0208333,0.0416667,0.18,0.76
0,0.0425532,0.18,0.26,0
0.08,0.104167,0.3,0.25,0.586957
0.48,0.16,0.166667,0.72,0
0.541667,0.458333,0.369565,0.130435,1
