0.0175439,0.08,0.16,0.12,0.44
0.02,0.08,0.12,0.166667,0.473684
0.12,0.14,0.06,0.181818,0.54
0.236364,0.22,0.28,0.309091,0.68
0.6,0.52,0.64,0.58,1
