0.025,0.025,0.0178571,0.025,0.025
0.0175439,0.0188679,0.0204082,0.025,0.025
0.025,0.0178571,0.025,0.025,0.0178571
0.025,0.025,0.0178571,0.025,0.025
0.025,0.025,0.025,0.025,0.025
