0.629707,0.297071,0.0585774,0.0146444,0
0.307531,0.188285,0.0481172,0.0104603,0.0041841
0.0523013,0.0566802,0.0404858,0.0125523,0.00202429
0.0251046,0.0146444,0.0083682,0.0041841,0
0,0,0,0,0
