0.972803,0.89749,0.368201,0,0
0.926778,0.8159,0.39749,0,0
0.502092,0.469636,0.342105,0.00209205,0
0.707113,0.759414,0.648536,0.912134,0
0.951983,0.97556,0.997912,1,1
