0.55102,0.489796,0.1875,0.0416667,0.0212766
0.458333,0.191489,0.122449,0.125,0.0416667
0.12963,0.183673,0.104167,0.0625,0.0204082
0,0.0416667,0.0416667,0,0
0.0416667,0.0212766,0.0212766,0.0212766,0.0212766
