0.00191571,0.00766284,0.109195,0.32567,0.515326
0.00957854,0.0172414,0.0153257,0.427203,0.515326
0.0651341,0.055336,0.0928854,0.475096,0.531621
0.354406,0.0306513,0.300766,0.898467,0.498024
0.591171,0.654224,0.456814,1,1
