0,0.00039557,0.00040032,0.000404531,0.000405844,0.000405844.1,0.000788333,0.000788644,0.000788644.1,0.000800641,0.000801282,0.000811688,0.000812018,0.00118297,0.00118671,0.00119904,0.00119904.1,0.00120096,0.00121753,0.00159872,0.00160128,0.00161812,0.00163399,0.00195925,0.00195925.1,0.00197161,0.00236593,0.0036526,0.0036526.1,0.00405844,0.00473186,0.00512618,0.00527597,0.00531046,0.00566572,0.00689935,0.00857843,0.00869909,0.00985804,0.0101881,0.012087,0.0146942,0.0158667,0.0193626,0.0273973,0.0321684,0.0361398,0.0367974,0.0390814,0.0409474,0.0435299,0.0442407,0.0693503,0.0782818,0.0783538,0.0816822,0.0948585,0.1,0.105662,0.106742,0.107587,0.111997,0.119968,0.120032,0.13609,0.174173,0.17784,0.189349,0.199189,0.2,0.237768,0.246142,0.253312,0.264647,0.27501,0.277361,0.3,0.303671,0.31,0.3116,0.318436,0.322374,0.322775,0.33133,0.334923,0.341925,0.347045,0.397633,0.4,0.411765,0.433055,0.440209,0.449054,0.457337,0.5,0.502968,0.503841,0.514297,0.520674,0.525626,0.534077,0.534837,0.536353,0.543107,0.550141,0.556391,0.585221,0.587141,0.667338,0.715534,0.728151,0.82492,0.849228,0.872204,0.873837,0.975069,0.982122,0.988081,0.993716,0.994391,1.00399,1.00652,1.01047,1.01812,1.02548
1.0185418698796642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,1.2040409878704308,,,,,,,1.319745170116912,,,,,,,,,,,,0.9463071467487406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.20376239892787573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,1.1095578627155542,,,,,,,,,,,,0.7710398138948797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.49999937450038223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.03372766171659,,,,,,,,,,,,1.5269751467971464,,,,,,,0.774847553827617,,,,,,,,,,,,1.030783947349961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,1.1471737501651018,,,,,,,0.9762916441784015,,,,,,,,,,,,0.6756338966865283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.079995184638999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,0.543322148804358,,,,,,,1.9100069955382344,,,,,,,,,,,,1.0215817810445031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.504792457456907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,2.1804926663344673,,,,,,,1.0395431782683606,,,,,,,,,,,,1.0345854215253312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.8673737117901785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,0.5000992329294554,,,,,,,2.0506355405024688,,,,,,,,,,,,1.0088254652067252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.668523366054199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4439671055198398,,,,,,,,,,,,1.2888209856688466,,,,,,,0.9982948815149609,,,,,,,,,,,,1.0317228012578366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53994057427897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008511753029559917,,,,,,,,,,,,2582.822457963338,,,,,,,1.0662757377166412,,,,,,,,,,,,1.0641482708661285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
